Value Date,Trade Name,Trade Currency,Zero Rate Shock,TV,Expiry Bucket,Expiry Date,Tenor Bucket,Vega
02/09/2022,dummyTrade4,USD,-5,-215300.379,10y,02/09/2032,10y,-0.4184181
02/09/2022,dummyTrade4,USD,0,-214502.3303,10y,02/09/2032,10y,-0.35203844
02/09/2022,dummyTrade4,USD,5,-213680.122,10y,02/09/2032,10y,-0.42654631
02/09/2022,dummyTrade4,USD,10,-212824.3975,10y,02/09/2032,10y,-0.50589622
02/09/2022,dummyTrade4,USD,25,-210067.3072,10y,02/09/2032,10y,-0.64263794
02/09/2022,dummyTrade4,USD,50,-204458.3028,10y,02/09/2032,10y,-0.32720727
02/09/2022,dummyTrade4,USD,75,-196794.6208,10y,02/09/2032,10y,-0.65408008
02/09/2022,dummyTrade4,USD,100,-185264.6044,10y,02/09/2032,10y,-0.47784944
02/09/2022,dummyTrade5,USD,-100,-223988.5065,10y,02/09/2032,10y,-0.93583589
02/09/2022,dummyTrade5,USD,-50,-219464.7169,10y,02/09/2032,10y,-1.22276442
02/09/2022,dummyTrade5,USD,-25,-216232.0345,10y,02/09/2032,10y,-1.08514274
02/09/2022,dummyTrade5,USD,-10,-213971.8244,10y,02/09/2032,10y,-1.16563524
02/09/2022,dummyTrade5,USD,-5,-213166.4625,10y,02/09/2032,10y,-1.27141614
02/09/2022,dummyTrade5,USD,0,-212330.582,10y,02/09/2032,10y,-1.22962994
02/09/2022,dummyTrade5,USD,5,-211467.1673,10y,02/09/2032,10y,-1.41977306
02/09/2022,dummyTrade5,USD,10,-210567.1885,10y,02/09/2032,10y,-1.6354391
02/09/2022,dummyTrade5,USD,25,-207641.5728,10y,02/09/2032,10y,-1.39949455
02/09/2022,dummyTrade5,USD,50,-201717.9231,10y,02/09/2032,10y,-0.76215726
02/09/2022,dummyTrade5,USD,75,-193788.9589,10y,02/09/2032,10y,-0.65235467
02/09/2022,dummyTrade5,USD,100,-182298.8104,10y,02/09/2032,10y,-0.36018005
02/09/2022,dummyTrade6,USD,-100,-224125.1313,10y,02/09/2032,10y,-1.59897039
02/09/2022,dummyTrade6,USD,-50,-219636.0773,10y,02/09/2032,10y,-1.07274522
02/09/2022,dummyTrade6,USD,-25,-216429.7775,10y,02/09/2032,10y,-1.4016424
02/09/2022,dummyTrade6,USD,-10,-214198.4025,10y,02/09/2032,10y,-1.14130341
02/09/2022,dummyTrade6,USD,-5,-213398.7559,10y,02/09/2032,10y,-1.03975661
02/09/2022,dummyTrade6,USD,0,-212567.2816,10y,02/09/2032,10y,-1.16202541
02/09/2022,dummyTrade6,USD,5,-211705.7851,10y,02/09/2032,10y,-1.45850136
02/09/2022,dummyTrade6,USD,10,-210809.4446,10y,02/09/2032,10y,-1.6859745
02/09/2022,dummyTrade6,USD,25,-207889.7237,10y,02/09/2032,10y,-1.5347762
02/09/2022,dummyTrade6,USD,50,-201968.7276,10y,02/09/2032,10y,-0.65011309
02/09/2022,dummyTrade6,USD,75,-194075.2122,10y,02/09/2032,10y,-1.12408442
02/09/2022,dummyTrade6,USD,100,-182578.7242,10y,02/09/2032,10y,-0.69323987
02/09/2022,dummyTrade7,USD,-100,-677481.2691,10y,02/09/2032,10y,-22.46391393
02/09/2022,dummyTrade7,USD,-50,-652240.7277,10y,02/09/2032,10y,-21.35696362
02/09/2022,dummyTrade7,USD,-25,-635718.1689,10y,02/09/2032,10y,-22.90208414
02/09/2022,dummyTrade7,USD,-10,-624421.7668,10y,02/09/2032,10y,-25.78867933
02/09/2022,dummyTrade7,USD,-5,-620428.5186,10y,02/09/2032,10y,-24.69231248
02/09/2022,dummyTrade7,USD,0,-616276.7763,10y,02/09/2032,10y,-27.54341029
02/09/2022,dummyTrade7,USD,5,-611953.3314,10y,02/09/2032,10y,-27.7501842
02/09/2022,dummyTrade7,USD,10,-607455.576,10y,02/09/2032,10y,-23.98684489
02/09/2022,dummyTrade7,USD,25,-592860.8099,10y,02/09/2032,10y,-26.33594063
02/09/2022,dummyTrade7,USD,50,-564227.3709,10y,02/09/2032,10y,-20.98777701
02/09/2022,dummyTrade7,USD,75,-527747.6564,10y,02/09/2032,10y,-20.73965335
02/09/2022,dummyTrade7,USD,100,-480146.9554,10y,02/09/2032,10y,-10.8911649
02/09/2022,dummyTrade8,USD,-100,-678374.3212,10y,02/09/2032,10y,-20.59022882
02/09/2022,dummyTrade8,USD,-50,-653383.1949,10y,02/09/2032,10y,-22.55438397
02/09/2022,dummyTrade8,USD,-25,-636955.9974,10y,02/09/2032,10y,-24.33031984
02/09/2022,dummyTrade8,USD,-10,-625685.1286,10y,02/09/2032,10y,-28.90827044
02/09/2022,dummyTrade8,USD,-5,-621678.7092,10y,02/09/2032,10y,-28.41971084
02/09/2022,dummyTrade8,USD,0,-617544.4322,10y,02/09/2032,10y,-27.15398556
02/09/2022,dummyTrade8,USD,5,-613256.8345,10y,02/09/2032,10y,-29.84890217
02/09/2022,dummyTrade8,USD,10,-608776.6824,10y,02/09/2032,10y,-24.47558249
02/09/2022,dummyTrade8,USD,25,-594256.6853,10y,02/09/2032,10y,-22.91236156
02/09/2022,dummyTrade8,USD,50,-565566.813,10y,02/09/2032,10y,-20.07713621
02/09/2022,dummyTrade8,USD,75,-529235.226,10y,02/09/2032,10y,-15.28697448
02/09/2022,dummyTrade8,USD,100,-481488.5161,10y,02/09/2032,10y,-13.86947756
02/09/2022,dummyTrade9,USD,-100,-672195.1673,10y,02/09/2032,10y,-45.96399296
02/09/2022,dummyTrade9,USD,-50,-648929.937,10y,02/09/2032,10y,-33.3550306
02/09/2022,dummyTrade9,USD,-25,-633405.1556,10y,02/09/2032,10y,-37.80727005
02/09/2022,dummyTrade9,USD,-10,-622774.7291,10y,02/09/2032,10y,-36.07264451
02/09/2022,dummyTrade9,USD,-5,-618981.1441,10y,02/09/2032,10y,-33.15641085
02/09/2022,dummyTrade9,USD,0,-615048.7029,10y,02/09/2032,10y,-29.73897213
02/09/2022,dummyTrade9,USD,5,-610978.5764,10y,02/09/2032,10y,-41.09315267
02/09/2022,dummyTrade9,USD,10,-606713.6953,10y,02/09/2032,10y,-45.62594392
02/09/2022,dummyTrade9,USD,25,-592893.4945,10y,02/09/2032,10y,-39.18959449
02/09/2022,dummyTrade9,USD,50,-565826.0939,10y,02/09/2032,10y,-28.78961438
02/09/2022,dummyTrade9,USD,75,-531374.3034,10y,02/09/2032,10y,-24.53844041
02/09/2022,dummyTrade9,USD,100,-486080.7366,10y,02/09/2032,10y,-28.25487939
02/09/2022,dummyTrade1,USD,-100,-227907.0988,10y,02/09/2032,15y,-0.14385613
02/09/2022,dummyTrade1,USD,-50,-222208.401,10y,02/09/2032,15y,-0.15442994
02/09/2022,dummyTrade1,USD,-25,-218960.928,10y,02/09/2032,15y,-0.16185232
02/09/2022,dummyTrade1,USD,-10,-216872.4301,10y,02/09/2032,15y,-0.19101464
02/09/2022,dummyTrade1,USD,-5,-216146.3103,10y,02/09/2032,15y,-0.18263056
02/09/2022,dummyTrade1,USD,0,-215402.6562,10y,02/09/2032,15y,-0.19012686
02/09/2022,dummyTrade1,USD,5,-214640.4941,10y,02/09/2032,15y,-0.16912609
02/09/2022,dummyTrade1,USD,10,-213858.4524,10y,02/09/2032,15y,-0.16223427
02/09/2022,dummyTrade1,USD,25,-211345.8047,10y,02/09/2032,15y,-0.21637683
02/09/2022,dummyTrade1,USD,50,-206384.346,10y,02/09/2032,15y,-0.22367514
02/09/2022,dummyTrade1,USD,75,-199714.2936,10y,02/09/2032,15y,-0.28168646
02/09/2022,dummyTrade1,USD,100,-189622.2591,10y,02/09/2032,15y,-0.29317951
02/09/2022,dummyTrade10,USD,-100,-672928.6729,10y,02/09/2032,15y,5.43925927
02/09/2022,dummyTrade10,USD,-50,-650078.9227,10y,02/09/2032,15y,3.93852397
02/09/2022,dummyTrade10,USD,-25,-634657.4381,10y,02/09/2032,15y,6.42504403
02/09/2022,dummyTrade10,USD,-10,-624022.6605,10y,02/09/2032,15y,4.41241225
02/09/2022,dummyTrade10,USD,-5,-620231.3514,10y,02/09/2032,15y,5.20044159
02/09/2022,dummyTrade10,USD,0,-616299.3692,10y,02/09/2032,15y,4.07263418
02/09/2022,dummyTrade10,USD,5,-612233.3924,10y,02/09/2032,15y,5.23000664
02/09/2022,dummyTrade10,USD,10,-608000.1809,10y,02/09/2032,15y,5.75495818
02/09/2022,dummyTrade10,USD,25,-594209.3613,10y,02/09/2032,15y,2.03983474
02/09/2022,dummyTrade10,USD,50,-567220.1964,10y,02/09/2032,15y,3.03984552
02/09/2022,dummyTrade10,USD,75,-532894.9917,10y,02/09/2032,15y,3.24826528
02/09/2022,dummyTrade10,USD,100,-487549.4308,10y,02/09/2032,15y,5.12900721
02/09/2022,dummyTrade11,USD,-100,-656205.6759,10y,02/09/2032,15y,54.08219865
02/09/2022,dummyTrade11,USD,-50,-638618.8708,10y,02/09/2032,15y,51.08520655
02/09/2022,dummyTrade11,USD,-25,-625046.6749,10y,02/09/2032,15y,46.63511833
02/09/2022,dummyTrade11,USD,-10,-615560.882,10y,02/09/2032,15y,40.30902459
02/09/2022,dummyTrade11,USD,-5,-612195.2539,10y,02/09/2032,15y,59.28403061
02/09/2022,dummyTrade11,USD,0,-608678.011,10y,02/09/2032,15y,54.64915748
02/09/2022,dummyTrade11,USD,5,-605011.4122,10y,02/09/2032,15y,44.43850919
02/09/2022,dummyTrade11,USD,10,-601217.9259,10y,02/09/2032,15y,55.0741282
02/09/2022,dummyTrade11,USD,25,-588957.1544,10y,02/09/2032,15y,40.51558043
02/09/2022,dummyTrade11,USD,50,-564839.0675,10y,02/09/2032,15y,42.40453142
02/09/2022,dummyTrade11,USD,75,-534769.3519,10y,02/09/2032,15y,13.7709707
02/09/2022,dummyTrade11,USD,100,-495925.008,10y,02/09/2032,15y,16.2001752
02/09/2022,dummyTrade12,USD,-100,-656693.4699,10y,02/09/2032,15y,58.93420629
02/09/2022,dummyTrade12,USD,-50,-639220.4691,10y,02/09/2032,15y,57.10239042
02/09/2022,dummyTrade12,USD,-25,-625704.7231,10y,02/09/2032,15y,52.18724213
02/09/2022,dummyTrade12,USD,-10,-616280.6867,10y,02/09/2032,15y,44.55227822
02/09/2022,dummyTrade12,USD,-5,-612895.6644,10y,02/09/2032,15y,42.09910505
02/09/2022,dummyTrade12,USD,0,-609360.6624,10y,02/09/2032,15y,29.11217621
02/09/2022,dummyTrade12,USD,5,-605697.9146,10y,02/09/2032,15y,49.43473786
02/09/2022,dummyTrade12,USD,10,-601903.9338,10y,02/09/2032,15y,46.20731793
02/09/2022,dummyTrade12,USD,25,-589625.7192,10y,02/09/2032,15y,39.18857861
02/09/2022,dummyTrade12,USD,50,-565587.1948,10y,02/09/2032,15y,39.41416166
02/09/2022,dummyTrade12,USD,75,-535514.5526,10y,02/09/2032,15y,34.53007779
02/09/2022,dummyTrade12,USD,100,-496774.34,10y,02/09/2032,15y,37.34473385
02/09/2022,dummyTrade2,USD,-100,-228174.0202,10y,02/09/2032,15y,-0.12621195
02/09/2022,dummyTrade2,USD,-50,-222566.5913,10y,02/09/2032,15y,-0.12337681
02/09/2022,dummyTrade2,USD,-25,-219360.3687,10y,02/09/2032,15y,-0.14791357
02/09/2022,dummyTrade2,USD,-10,-217288.0377,10y,02/09/2032,15y,-0.16138198
02/09/2022,dummyTrade2,USD,-5,-216570.262,10y,02/09/2032,15y,-0.14494153
02/09/2022,dummyTrade2,USD,0,-215836.7872,10y,02/09/2032,15y,-0.17646322
02/09/2022,dummyTrade2,USD,5,-215084.8514,10y,02/09/2032,15y,-0.16454254
02/09/2022,dummyTrade2,USD,10,-214309.757,10y,02/09/2032,15y,-0.15201574
02/09/2022,dummyTrade2,USD,25,-211816.2608,10y,02/09/2032,15y,-0.20547515
02/09/2022,dummyTrade2,USD,50,-206874.9273,10y,02/09/2032,15y,-0.19346868
02/09/2022,dummyTrade2,USD,75,-200251.019,10y,02/09/2032,15y,-0.22919949
02/09/2022,dummyTrade2,USD,100,-190159.2197,10y,02/09/2032,15y,-0.23671457
02/09/2022,dummyTrade3,USD,-100,-226544.4595,10y,02/09/2032,15y,-0.04905127
02/09/2022,dummyTrade3,USD,-50,-221205.4108,10y,02/09/2032,15y,-0.04209898
02/09/2022,dummyTrade3,USD,-25,-217879.5176,10y,02/09/2032,15y,0.04925756
02/09/2022,dummyTrade3,USD,-10,-215660.0142,10y,02/09/2032,15y,0.0360873
02/09/2022,dummyTrade3,USD,-5,-214877.7424,10y,02/09/2032,15y,-0.02901286
02/09/2022,dummyTrade3,USD,0,-214068.7108,10y,02/09/2032,15y,-0.01723331
02/09/2022,dummyTrade3,USD,5,-213234.2771,10y,02/09/2032,15y,0.0144404
02/09/2022,dummyTrade3,USD,10,-212371.6697,10y,02/09/2032,15y,0.02996579
02/09/2022,dummyTrade3,USD,25,-209591.5699,10y,02/09/2032,15y,0.12395759
02/09/2022,dummyTrade3,USD,50,-203956.0442,10y,02/09/2032,15y,0.0841625
02/09/2022,dummyTrade3,USD,75,-196272.3348,10y,02/09/2032,15y,0.03031
02/09/2022,dummyTrade3,USD,100,-184748.8238,10y,02/09/2032,15y,-0.15538484
02/09/2022,dummyTrade4,USD,-100,-226808.3315,10y,02/09/2032,15y,-0.04711573
02/09/2022,dummyTrade4,USD,-50,-221555.8081,10y,02/09/2032,15y,-0.00377561
02/09/2022,dummyTrade4,USD,-25,-218273.4149,10y,02/09/2032,15y,0.05029529
02/09/2022,dummyTrade4,USD,-10,-216075.4802,10y,02/09/2032,15y,0.01959182
02/09/2022,dummyTrade4,USD,-5,-215300.379,10y,02/09/2032,15y,0.04752359
02/09/2022,dummyTrade4,USD,0,-214502.3303,10y,02/09/2032,15y,0.013684
02/09/2022,dummyTrade4,USD,5,-213680.122,10y,02/09/2032,15y,0.01059583
02/09/2022,dummyTrade4,USD,10,-212824.3975,10y,02/09/2032,15y,0.07441498
02/09/2022,dummyTrade4,USD,25,-210067.3072,10y,02/09/2032,15y,0.15000826
02/09/2022,dummyTrade4,USD,50,-204458.3028,10y,02/09/2032,15y,0.06386293
02/09/2022,dummyTrade4,USD,75,-196794.6208,10y,02/09/2032,15y,0.07738289
02/09/2022,dummyTrade4,USD,100,-185264.6044,10y,02/09/2032,15y,-0.04050365
02/09/2022,dummyTrade5,USD,-100,-223988.5065,10y,02/09/2032,15y,0.39664964
02/09/2022,dummyTrade5,USD,-50,-219464.7169,10y,02/09/2032,15y,0.39192965
02/09/2022,dummyTrade5,USD,-25,-216232.0345,10y,02/09/2032,15y,0.44389542
02/09/2022,dummyTrade5,USD,-10,-213971.8244,10y,02/09/2032,15y,0.49039943
02/09/2022,dummyTrade5,USD,-5,-213166.4625,10y,02/09/2032,15y,0.56087842
02/09/2022,dummyTrade5,USD,0,-212330.582,10y,02/09/2032,15y,0.5317875
02/09/2022,dummyTrade5,USD,5,-211467.1673,10y,02/09/2032,15y,0.52846387
02/09/2022,dummyTrade5,USD,10,-210567.1885,10y,02/09/2032,15y,0.62446053
02/09/2022,dummyTrade5,USD,25,-207641.5728,10y,02/09/2032,15y,0.58911093
02/09/2022,dummyTrade5,USD,50,-201717.9231,10y,02/09/2032,15y,0.51959543
02/09/2022,dummyTrade5,USD,75,-193788.9589,10y,02/09/2032,15y,0.13260731
02/09/2022,dummyTrade5,USD,100,-182298.8104,10y,02/09/2032,15y,0.26455327
02/09/2022,dummyTrade6,USD,-100,-224125.1313,10y,02/09/2032,15y,0.43096448
02/09/2022,dummyTrade6,USD,-50,-219636.0773,10y,02/09/2032,15y,0.44321757
02/09/2022,dummyTrade6,USD,-25,-216429.7775,10y,02/09/2032,15y,0.55977213
02/09/2022,dummyTrade6,USD,-10,-214198.4025,10y,02/09/2032,15y,0.47507923
02/09/2022,dummyTrade6,USD,-5,-213398.7559,10y,02/09/2032,15y,0.45979475
02/09/2022,dummyTrade6,USD,0,-212567.2816,10y,02/09/2032,15y,0.52485115
02/09/2022,dummyTrade6,USD,5,-211705.7851,10y,02/09/2032,15y,0.62022072
02/09/2022,dummyTrade6,USD,10,-210809.4446,10y,02/09/2032,15y,0.64036277
02/09/2022,dummyTrade6,USD,25,-207889.7237,10y,02/09/2032,15y,0.73411955
02/09/2022,dummyTrade6,USD,50,-201968.7276,10y,02/09/2032,15y,0.51552501
02/09/2022,dummyTrade6,USD,75,-194075.2122,10y,02/09/2032,15y,0.6184036
02/09/2022,dummyTrade6,USD,100,-182578.7242,10y,02/09/2032,15y,0.30057571
02/09/2022,dummyTrade7,USD,-100,-677481.2691,10y,02/09/2032,15y,-0.41990809
02/09/2022,dummyTrade7,USD,-50,-652240.7277,10y,02/09/2032,15y,0.26073014
02/09/2022,dummyTrade7,USD,-25,-635718.1689,10y,02/09/2032,15y,-0.42801374
02/09/2022,dummyTrade7,USD,-10,-624421.7668,10y,02/09/2032,15y,-0.88761899
02/09/2022,dummyTrade7,USD,-5,-620428.5186,10y,02/09/2032,15y,-0.50994978
02/09/2022,dummyTrade7,USD,0,-616276.7763,10y,02/09/2032,15y,-0.65624143
02/09/2022,dummyTrade7,USD,5,-611953.3314,10y,02/09/2032,15y,-0.2936768
02/09/2022,dummyTrade7,USD,10,-607455.576,10y,02/09/2032,15y,-0.69995707
02/09/2022,dummyTrade7,USD,25,-592860.8099,10y,02/09/2032,15y,-0.72565419
02/09/2022,dummyTrade7,USD,50,-564227.3709,10y,02/09/2032,15y,-0.85311505
02/09/2022,dummyTrade7,USD,75,-527747.6564,10y,02/09/2032,15y,-1.03411954
02/09/2022,dummyTrade7,USD,100,-480146.9554,10y,02/09/2032,15y,-2.04362615
02/09/2022,dummyTrade8,USD,-100,-678374.3212,10y,02/09/2032,15y,0.21671282
02/09/2022,dummyTrade8,USD,-50,-653383.1949,10y,02/09/2032,15y,-0.40077358
02/09/2022,dummyTrade8,USD,-25,-636955.9974,10y,02/09/2032,15y,-0.42857032
02/09/2022,dummyTrade8,USD,-10,-625685.1286,10y,02/09/2032,15y,-0.45115093
02/09/2022,dummyTrade8,USD,-5,-621678.7092,10y,02/09/2032,15y,-1.19644876
02/09/2022,dummyTrade8,USD,0,-617544.4322,10y,02/09/2032,15y,-0.67690958
02/09/2022,dummyTrade8,USD,5,-613256.8345,10y,02/09/2032,15y,-0.26933496
02/09/2022,dummyTrade8,USD,10,-608776.6824,10y,02/09/2032,15y,-0.52279545
02/09/2022,dummyTrade8,USD,25,-594256.6853,10y,02/09/2032,15y,-1.57479994
02/09/2022,dummyTrade8,USD,50,-565566.813,10y,02/09/2032,15y,-0.42580944
02/09/2022,dummyTrade8,USD,75,-529235.226,10y,02/09/2032,15y,-2.15884976
02/09/2022,dummyTrade8,USD,100,-481488.5161,10y,02/09/2032,15y,-1.94977751
02/09/2022,dummyTrade9,USD,-100,-672195.1673,10y,02/09/2032,15y,4.38064276
02/09/2022,dummyTrade9,USD,-50,-648929.937,10y,02/09/2032,15y,4.29976045
02/09/2022,dummyTrade9,USD,-25,-633405.1556,10y,02/09/2032,15y,3.31770574
02/09/2022,dummyTrade9,USD,-10,-622774.7291,10y,02/09/2032,15y,3.61397751
02/09/2022,dummyTrade9,USD,-5,-618981.1441,10y,02/09/2032,15y,3.31140049
02/09/2022,dummyTrade9,USD,0,-615048.7029,10y,02/09/2032,15y,3.52276905
02/09/2022,dummyTrade9,USD,5,-610978.5764,10y,02/09/2032,15y,4.12292365
02/09/2022,dummyTrade9,USD,10,-606713.6953,10y,02/09/2032,15y,5.41097691
02/09/2022,dummyTrade9,USD,25,-592893.4945,10y,02/09/2032,15y,2.13273975
02/09/2022,dummyTrade9,USD,50,-565826.0939,10y,02/09/2032,15y,1.33551256
02/09/2022,dummyTrade9,USD,75,-531374.3034,10y,02/09/2032,15y,-1.41571886
02/09/2022,dummyTrade9,USD,100,-486080.7366,10y,02/09/2032,15y,3.90808835
02/09/2022,dummyTrade1,USD,-100,-227907.0988,10y,02/09/2032,18M,0
02/09/2022,dummyTrade1,USD,-50,-222208.401,10y,02/09/2032,18M,0
02/09/2022,dummyTrade1,USD,-25,-218960.928,10y,02/09/2032,18M,0
02/09/2022,dummyTrade1,USD,-10,-216872.4301,10y,02/09/2032,18M,0
02/09/2022,dummyTrade1,USD,-5,-216146.3103,10y,02/09/2032,18M,0
02/09/2022,dummyTrade1,USD,0,-215402.6562,10y,02/09/2032,18M,0
02/09/2022,dummyTrade1,USD,5,-214640.4941,10y,02/09/2032,18M,0
02/09/2022,dummyTrade1,USD,10,-213858.4524,10y,02/09/2032,18M,0
02/09/2022,dummyTrade1,USD,25,-211345.8047,10y,02/09/2032,18M,0
02/09/2022,dummyTrade1,USD,50,-206384.346,10y,02/09/2032,18M,0
02/09/2022,dummyTrade1,USD,75,-199714.2936,10y,02/09/2032,18M,0
02/09/2022,dummyTrade1,USD,100,-189622.2591,10y,02/09/2032,18M,0
02/09/2022,dummyTrade10,USD,-100,-672928.6729,10y,02/09/2032,18M,0
02/09/2022,dummyTrade10,USD,-50,-650078.9227,10y,02/09/2032,18M,0
02/09/2022,dummyTrade10,USD,-25,-634657.4381,10y,02/09/2032,18M,0
02/09/2022,dummyTrade10,USD,-10,-624022.6605,10y,02/09/2032,18M,0
02/09/2022,dummyTrade10,USD,-5,-620231.3514,10y,02/09/2032,18M,0
02/09/2022,dummyTrade10,USD,0,-616299.3692,10y,02/09/2032,18M,0
02/09/2022,dummyTrade10,USD,5,-612233.3924,10y,02/09/2032,18M,0
02/09/2022,dummyTrade10,USD,10,-608000.1809,10y,02/09/2032,18M,0
02/09/2022,dummyTrade10,USD,25,-594209.3613,10y,02/09/2032,18M,0
02/09/2022,dummyTrade10,USD,50,-567220.1964,10y,02/09/2032,18M,0
02/09/2022,dummyTrade10,USD,75,-532894.9917,10y,02/09/2032,18M,0
02/09/2022,dummyTrade10,USD,100,-487549.4308,10y,02/09/2032,18M,0
02/09/2022,dummyTrade11,USD,-100,-656205.6759,10y,02/09/2032,18M,0
02/09/2022,dummyTrade11,USD,-50,-638618.8708,10y,02/09/2032,18M,0
02/09/2022,dummyTrade11,USD,-25,-625046.6749,10y,02/09/2032,18M,0
02/09/2022,dummyTrade11,USD,-10,-615560.882,10y,02/09/2032,18M,0
02/09/2022,dummyTrade11,USD,-5,-612195.2539,10y,02/09/2032,18M,0
02/09/2022,dummyTrade11,USD,0,-608678.011,10y,02/09/2032,18M,0
02/09/2022,dummyTrade11,USD,5,-605011.4122,10y,02/09/2032,18M,0
02/09/2022,dummyTrade11,USD,10,-601217.9259,10y,02/09/2032,18M,0
02/09/2022,dummyTrade11,USD,25,-588957.1544,10y,02/09/2032,18M,0
02/09/2022,dummyTrade11,USD,50,-564839.0675,10y,02/09/2032,18M,0
02/09/2022,dummyTrade11,USD,75,-534769.3519,10y,02/09/2032,18M,0
02/09/2022,dummyTrade11,USD,100,-495925.008,10y,02/09/2032,18M,0
02/09/2022,dummyTrade12,USD,-100,-656693.4699,10y,02/09/2032,18M,0
02/09/2022,dummyTrade12,USD,-50,-639220.4691,10y,02/09/2032,18M,0
02/09/2022,dummyTrade12,USD,-25,-625704.7231,10y,02/09/2032,18M,0
02/09/2022,dummyTrade12,USD,-10,-616280.6867,10y,02/09/2032,18M,0
02/09/2022,dummyTrade12,USD,-5,-612895.6644,10y,02/09/2032,18M,0
02/09/2022,dummyTrade12,USD,0,-609360.6624,10y,02/09/2032,18M,0
02/09/2022,dummyTrade12,USD,5,-605697.9146,10y,02/09/2032,18M,0
02/09/2022,dummyTrade12,USD,10,-601903.9338,10y,02/09/2032,18M,0
02/09/2022,dummyTrade12,USD,25,-589625.7192,10y,02/09/2032,18M,0
02/09/2022,dummyTrade12,USD,50,-565587.1948,10y,02/09/2032,18M,0
02/09/2022,dummyTrade12,USD,75,-535514.5526,10y,02/09/2032,18M,0
02/09/2022,dummyTrade12,USD,100,-496774.34,10y,02/09/2032,18M,0
02/09/2022,dummyTrade2,USD,-100,-228174.0202,10y,02/09/2032,18M,0
02/09/2022,dummyTrade2,USD,-50,-222566.5913,10y,02/09/2032,18M,0
02/09/2022,dummyTrade2,USD,-25,-219360.3687,10y,02/09/2032,18M,0
02/09/2022,dummyTrade2,USD,-10,-217288.0377,10y,02/09/2032,18M,0
02/09/2022,dummyTrade2,USD,-5,-216570.262,10y,02/09/2032,18M,0
02/09/2022,dummyTrade2,USD,0,-215836.7872,10y,02/09/2032,18M,0
02/09/2022,dummyTrade2,USD,5,-215084.8514,10y,02/09/2032,18M,0
02/09/2022,dummyTrade2,USD,10,-214309.757,10y,02/09/2032,18M,0
02/09/2022,dummyTrade2,USD,25,-211816.2608,10y,02/09/2032,18M,0
02/09/2022,dummyTrade2,USD,50,-206874.9273,10y,02/09/2032,18M,0
02/09/2022,dummyTrade2,USD,75,-200251.019,10y,02/09/2032,18M,0
02/09/2022,dummyTrade2,USD,100,-190159.2197,10y,02/09/2032,18M,0
02/09/2022,dummyTrade3,USD,-100,-226544.4595,10y,02/09/2032,18M,0
02/09/2022,dummyTrade3,USD,-50,-221205.4108,10y,02/09/2032,18M,0
02/09/2022,dummyTrade3,USD,-25,-217879.5176,10y,02/09/2032,18M,0
02/09/2022,dummyTrade3,USD,-10,-215660.0142,10y,02/09/2032,18M,0
02/09/2022,dummyTrade3,USD,-5,-214877.7424,10y,02/09/2032,18M,0
02/09/2022,dummyTrade3,USD,0,-214068.7108,10y,02/09/2032,18M,0
02/09/2022,dummyTrade3,USD,5,-213234.2771,10y,02/09/2032,18M,0
02/09/2022,dummyTrade3,USD,10,-212371.6697,10y,02/09/2032,18M,0
02/09/2022,dummyTrade3,USD,25,-209591.5699,10y,02/09/2032,18M,0
02/09/2022,dummyTrade3,USD,50,-203956.0442,10y,02/09/2032,18M,0
02/09/2022,dummyTrade3,USD,75,-196272.3348,10y,02/09/2032,18M,0
02/09/2022,dummyTrade3,USD,100,-184748.8238,10y,02/09/2032,18M,0
02/09/2022,dummyTrade4,USD,-100,-226808.3315,10y,02/09/2032,18M,0
02/09/2022,dummyTrade4,USD,-50,-221555.8081,10y,02/09/2032,18M,0
02/09/2022,dummyTrade4,USD,-25,-218273.4149,10y,02/09/2032,18M,0
02/09/2022,dummyTrade4,USD,-10,-216075.4802,10y,02/09/2032,18M,0
02/09/2022,dummyTrade4,USD,-5,-215300.379,10y,02/09/2032,18M,0
02/09/2022,dummyTrade4,USD,0,-214502.3303,10y,02/09/2032,18M,0
02/09/2022,dummyTrade4,USD,5,-213680.122,10y,02/09/2032,18M,0
02/09/2022,dummyTrade4,USD,10,-212824.3975,10y,02/09/2032,18M,0
02/09/2022,dummyTrade4,USD,25,-210067.3072,10y,02/09/2032,18M,0
02/09/2022,dummyTrade4,USD,50,-204458.3028,10y,02/09/2032,18M,0
02/09/2022,dummyTrade4,USD,75,-196794.6208,10y,02/09/2032,18M,0
02/09/2022,dummyTrade4,USD,100,-185264.6044,10y,02/09/2032,18M,0
02/09/2022,dummyTrade5,USD,-100,-223988.5065,10y,02/09/2032,18M,0
02/09/2022,dummyTrade5,USD,-50,-219464.7169,10y,02/09/2032,18M,0
02/09/2022,dummyTrade5,USD,-25,-216232.0345,10y,02/09/2032,18M,0
02/09/2022,dummyTrade5,USD,-10,-213971.8244,10y,02/09/2032,18M,0
02/09/2022,dummyTrade5,USD,-5,-213166.4625,10y,02/09/2032,18M,0
02/09/2022,dummyTrade5,USD,0,-212330.582,10y,02/09/2032,18M,0
02/09/2022,dummyTrade5,USD,5,-211467.1673,10y,02/09/2032,18M,0
02/09/2022,dummyTrade5,USD,10,-210567.1885,10y,02/09/2032,18M,0
02/09/2022,dummyTrade5,USD,25,-207641.5728,10y,02/09/2032,18M,0
02/09/2022,dummyTrade5,USD,50,-201717.9231,10y,02/09/2032,18M,0
